match_number,match_group,match_type,venue,city,date,batting_team,bowling_team,batter,bowler,non_striker,over,runs_batter,runs_extras,runs_total,wicket_kind,wicket_player_out,fielder_involved,boundary,dot_ball,boundaries,dot_balls,wickets,total_runs
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Misbah-ul-Haq,MG Johnson,Shoaib Malik,8,0,0,0,,,,0,1,1.0,8.0,1.0,8.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Shoaib Malik,SR Clark,Misbah-ul-Haq,9,6,0,6,,,,1,0,1.0,2.0,0.0,17.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Shoaib Malik,SR Clark,Misbah-ul-Haq,9,1,0,1,,,,0,0,1.0,2.0,0.0,17.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Misbah-ul-Haq,SR Clark,Shoaib Malik,9,2,0,2,,,,0,0,1.0,2.0,0.0,17.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Misbah-ul-Haq,SR Clark,Shoaib Malik,9,0,0,0,,,,0,1,1.0,2.0,0.0,17.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Misbah-ul-Haq,SR Clark,Shoaib Malik,9,2,0,2,,,,0,0,1.0,2.0,0.0,17.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Misbah-ul-Haq,SR Clark,Shoaib Malik,9,1,0,1,,,,0,0,1.0,2.0,0.0,17.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Misbah-ul-Haq,NW Bracken,Shoaib Malik,10,0,0,0,,,,0,1,0.0,2.0,0.0,11.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Misbah-ul-Haq,NW Bracken,Shoaib Malik,10,1,0,1,,,,0,0,0.0,2.0,0.0,11.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Shoaib Malik,NW Bracken,Misbah-ul-Haq,10,0,0,0,,,,0,1,0.0,2.0,0.0,11.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Shoaib Malik,NW Bracken,Misbah-ul-Haq,10,1,0,1,,,,0,0,0.0,2.0,0.0,11.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Misbah-ul-Haq,NW Bracken,Shoaib Malik,10,1,0,1,,,,0,0,0.0,2.0,0.0,11.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Shoaib Malik,NW Bracken,Misbah-ul-Haq,10,1,0,1,,,,0,0,0.0,2.0,0.0,11.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Shoaib Malik,MJ Clarke,Misbah-ul-Haq,11,1,0,1,,,,0,0,4.0,2.0,1.0,24.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Misbah-ul-Haq,MJ Clarke,Shoaib Malik,11,1,0,1,,,,0,0,4.0,2.0,1.0,24.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Shoaib Malik,MJ Clarke,Misbah-ul-Haq,11,4,0,4,,,,1,0,4.0,2.0,1.0,24.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Shoaib Malik,MJ Clarke,Misbah-ul-Haq,11,6,0,6,,,,1,0,4.0,2.0,1.0,24.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Shoaib Malik,MJ Clarke,Misbah-ul-Haq,11,4,0,4,,,,1,0,4.0,2.0,1.0,24.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Shoaib Malik,MJ Clarke,Misbah-ul-Haq,11,1,0,1,,,,0,0,4.0,2.0,1.0,24.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Shoaib Malik,NW Bracken,Misbah-ul-Haq,12,1,0,1,,,,0,0,2.0,6.0,0.0,12.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Misbah-ul-Haq,NW Bracken,Shoaib Malik,12,0,0,0,,,,0,1,2.0,6.0,0.0,12.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Misbah-ul-Haq,NW Bracken,Shoaib Malik,12,0,0,0,,,,0,1,2.0,6.0,0.0,12.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Misbah-ul-Haq,NW Bracken,Shoaib Malik,12,4,0,4,,,,1,0,2.0,6.0,0.0,12.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Misbah-ul-Haq,NW Bracken,Shoaib Malik,12,4,0,4,,,,1,0,2.0,6.0,0.0,12.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Misbah-ul-Haq,NW Bracken,Shoaib Malik,12,1,0,1,,,,0,0,2.0,6.0,0.0,12.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Misbah-ul-Haq,B Lee,Shoaib Malik,13,2,0,2,,,,0,0,2.0,0.0,0.0,22.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Misbah-ul-Haq,B Lee,Shoaib Malik,13,2,0,2,,,,0,0,2.0,0.0,0.0,22.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Misbah-ul-Haq,B Lee,Shoaib Malik,13,1,0,1,,,,0,0,2.0,0.0,0.0,22.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Shoaib Malik,B Lee,Misbah-ul-Haq,13,1,0,1,,,,0,0,2.0,0.0,0.0,22.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Misbah-ul-Haq,B Lee,Shoaib Malik,13,4,0,4,,,,1,0,2.0,0.0,0.0,22.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Misbah-ul-Haq,B Lee,Shoaib Malik,13,1,0,1,,,,0,0,2.0,0.0,0.0,22.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Misbah-ul-Haq,A Symonds,Shoaib Malik,14,4,0,4,,,,1,0,4.0,1.0,0.0,28.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Misbah-ul-Haq,A Symonds,Shoaib Malik,14,4,0,4,,,,1,0,4.0,1.0,0.0,28.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Misbah-ul-Haq,A Symonds,Shoaib Malik,14,2,0,2,,,,0,0,4.0,1.0,0.0,28.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Misbah-ul-Haq,A Symonds,Shoaib Malik,14,4,0,4,,,,1,0,4.0,1.0,0.0,28.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Misbah-ul-Haq,A Symonds,Shoaib Malik,14,1,0,1,,,,0,0,4.0,1.0,0.0,28.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Shoaib Malik,A Symonds,Misbah-ul-Haq,14,2,0,2,,,,0,0,4.0,1.0,0.0,28.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Misbah-ul-Haq,SR Clark,Shoaib Malik,15,1,0,1,,,,0,0,2.0,2.0,0.0,19.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Shoaib Malik,SR Clark,Misbah-ul-Haq,15,0,0,0,,,,0,1,2.0,2.0,0.0,19.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Shoaib Malik,SR Clark,Misbah-ul-Haq,15,1,0,1,,,,0,0,2.0,2.0,0.0,19.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Misbah-ul-Haq,SR Clark,Shoaib Malik,15,1,0,1,,,,0,0,2.0,2.0,0.0,19.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Shoaib Malik,SR Clark,Misbah-ul-Haq,15,0,0,0,,,,0,1,2.0,2.0,0.0,19.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Shoaib Malik,SR Clark,Misbah-ul-Haq,15,1,0,1,,,,0,0,2.0,2.0,0.0,19.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Shoaib Malik,B Lee,Misbah-ul-Haq,16,0,0,0,,,,0,1,2.0,4.0,0.0,17.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Shoaib Malik,B Lee,Misbah-ul-Haq,16,1,0,1,,,,0,0,2.0,4.0,0.0,17.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Misbah-ul-Haq,B Lee,Shoaib Malik,16,0,0,0,,,,0,1,2.0,4.0,0.0,17.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Misbah-ul-Haq,B Lee,Shoaib Malik,16,1,0,1,,,,0,0,2.0,4.0,0.0,17.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Shoaib Malik,B Lee,Misbah-ul-Haq,16,0,0,0,,,,0,1,2.0,4.0,0.0,17.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Shoaib Malik,B Lee,Misbah-ul-Haq,16,2,1,3,,,,0,0,2.0,4.0,0.0,17.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Shoaib Malik,B Lee,Misbah-ul-Haq,16,0,0,0,,,,0,1,2.0,4.0,0.0,17.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Misbah-ul-Haq,MG Johnson,Shoaib Malik,17,2,0,2,,,,0,0,1.0,3.0,1.0,15.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Misbah-ul-Haq,MG Johnson,Shoaib Malik,17,4,0,4,,,,1,0,1.0,3.0,1.0,15.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Misbah-ul-Haq,MG Johnson,Shoaib Malik,17,1,0,1,,,,0,0,1.0,3.0,1.0,15.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Shoaib Malik,MG Johnson,Misbah-ul-Haq,17,2,0,2,,,,0,0,1.0,3.0,1.0,15.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Shoaib Malik,MG Johnson,Misbah-ul-Haq,17,0,0,0,,,,0,1,1.0,3.0,1.0,15.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Shoaib Malik,MG Johnson,Misbah-ul-Haq,17,0,0,0,,,,0,1,1.0,3.0,1.0,15.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Misbah-ul-Haq,NW Bracken,Shoaib Malik,18,1,0,1,,,,0,0,1.0,4.0,1.0,15.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Shoaib Malik,NW Bracken,Misbah-ul-Haq,18,1,0,1,,,,0,0,1.0,4.0,1.0,15.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Misbah-ul-Haq,NW Bracken,Shoaib Malik,18,6,0,6,,,,1,0,1.0,4.0,1.0,15.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Misbah-ul-Haq,NW Bracken,Shoaib Malik,18,1,0,1,,,,0,0,1.0,4.0,1.0,15.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Shoaib Malik,NW Bracken,Misbah-ul-Haq,18,2,0,2,,,,0,0,1.0,4.0,1.0,15.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Shoaib Malik,NW Bracken,Misbah-ul-Haq,18,0,0,0,,,,0,1,1.0,4.0,1.0,15.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Misbah-ul-Haq,A Symonds,Shoaib Malik,19,1,0,1,,,,0,0,0.0,2.0,1.0,6.0
18.0,F,T20,New Wanderers Stadium,Johannesburg,2007-09-18,Pakistan,Australia,Shoaib Malik,A Symonds,Misbah-ul-Haq,19,0,1,1,,,,0,0,0.0,2.0,1.0,6.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,L Vincent,JM Anderson,BB McCullum,0,0,1,1,,,,0,0,2.0,7.0,1.0,13.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,L Vincent,JM Anderson,BB McCullum,0,0,1,1,,,,0,0,2.0,7.0,1.0,13.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,L Vincent,JM Anderson,BB McCullum,0,0,1,1,,,,0,0,2.0,7.0,1.0,13.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,BB McCullum,JM Anderson,L Vincent,0,4,0,4,,,,1,0,2.0,7.0,1.0,13.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,BB McCullum,JM Anderson,L Vincent,0,0,0,0,,,,0,1,2.0,7.0,1.0,13.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,BB McCullum,JM Anderson,L Vincent,0,0,0,0,,,,0,1,2.0,7.0,1.0,13.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,BB McCullum,JM Anderson,L Vincent,0,0,0,0,,,,0,1,2.0,7.0,1.0,13.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,BB McCullum,JM Anderson,L Vincent,0,0,0,0,caught,BB McCullum,VS Solanki,0,1,2.0,7.0,1.0,13.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,L Vincent,SCJ Broad,PG Fulton,1,0,0,0,,,,0,1,2.0,5.0,0.0,17.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,L Vincent,SCJ Broad,PG Fulton,1,0,0,0,,,,0,1,2.0,5.0,0.0,17.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,L Vincent,SCJ Broad,PG Fulton,1,2,0,2,,,,0,0,2.0,5.0,0.0,17.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,L Vincent,SCJ Broad,PG Fulton,1,2,0,2,,,,0,0,2.0,5.0,0.0,17.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,L Vincent,SCJ Broad,PG Fulton,1,4,0,4,,,,1,0,2.0,5.0,0.0,17.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,L Vincent,SCJ Broad,PG Fulton,1,0,1,1,,,,0,0,2.0,5.0,0.0,17.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,L Vincent,SCJ Broad,PG Fulton,1,0,0,0,,,,0,1,2.0,5.0,0.0,17.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,PG Fulton,A Flintoff,L Vincent,2,0,0,0,,,,0,1,0.0,6.0,1.0,6.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,PG Fulton,A Flintoff,L Vincent,2,0,0,0,lbw,PG Fulton,,0,1,0.0,6.0,1.0,6.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,LRPL Taylor,A Flintoff,L Vincent,2,0,0,0,,,,0,1,0.0,6.0,1.0,6.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,LRPL Taylor,A Flintoff,L Vincent,2,0,1,1,,,,0,0,0.0,6.0,1.0,6.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,L Vincent,A Flintoff,LRPL Taylor,2,1,0,1,,,,0,0,0.0,6.0,1.0,6.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,LRPL Taylor,A Flintoff,L Vincent,2,1,0,1,,,,0,0,0.0,6.0,1.0,6.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,LRPL Taylor,JM Anderson,L Vincent,3,0,0,0,,,,0,1,3.0,6.0,1.0,18.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,LRPL Taylor,JM Anderson,L Vincent,3,6,0,6,,,,1,0,3.0,6.0,1.0,18.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,LRPL Taylor,JM Anderson,L Vincent,3,0,0,0,,,,0,1,3.0,6.0,1.0,18.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,LRPL Taylor,JM Anderson,L Vincent,3,0,0,0,,,,0,1,3.0,6.0,1.0,18.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,LRPL Taylor,JM Anderson,L Vincent,3,0,0,0,caught,LRPL Taylor,A Flintoff,0,1,3.0,6.0,1.0,18.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,L Vincent,JM Anderson,SB Styris,3,1,0,1,,,,0,0,3.0,6.0,1.0,18.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,L Vincent,A Flintoff,SB Styris,4,0,0,0,,,,0,1,1.0,7.0,0.0,10.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,L Vincent,A Flintoff,SB Styris,4,0,0,0,,,,0,1,1.0,7.0,0.0,10.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,L Vincent,A Flintoff,SB Styris,4,1,0,1,,,,0,0,1.0,7.0,0.0,10.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,SB Styris,A Flintoff,L Vincent,4,1,0,1,,,,0,0,1.0,7.0,0.0,10.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,L Vincent,A Flintoff,SB Styris,4,0,0,0,,,,0,1,1.0,7.0,0.0,10.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,L Vincent,A Flintoff,SB Styris,4,1,0,1,,,,0,0,1.0,7.0,0.0,10.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,L Vincent,SCJ Broad,SB Styris,5,0,0,0,,,,0,1,3.0,4.0,1.0,17.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,L Vincent,SCJ Broad,SB Styris,5,1,0,1,,,,0,0,3.0,4.0,1.0,17.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,SB Styris,SCJ Broad,L Vincent,5,0,0,0,,,,0,1,3.0,4.0,1.0,17.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,SB Styris,SCJ Broad,L Vincent,5,1,0,1,,,,0,0,3.0,4.0,1.0,17.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,L Vincent,SCJ Broad,SB Styris,5,0,0,0,caught,L Vincent,VS Solanki,0,1,3.0,4.0,1.0,17.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,CD McMillan,SCJ Broad,SB Styris,5,0,0,0,,,,0,1,3.0,4.0,1.0,17.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,SB Styris,JM Anderson,CD McMillan,6,0,0,0,,,,0,1,1.0,5.0,0.0,12.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,SB Styris,JM Anderson,CD McMillan,6,2,0,2,,,,0,0,1.0,5.0,0.0,12.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,SB Styris,JM Anderson,CD McMillan,6,0,0,0,,,,0,1,1.0,5.0,0.0,12.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,SB Styris,JM Anderson,CD McMillan,6,0,0,0,,,,0,1,1.0,5.0,0.0,12.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,SB Styris,JM Anderson,CD McMillan,6,0,0,0,,,,0,1,1.0,5.0,0.0,12.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,SB Styris,JM Anderson,CD McMillan,6,1,0,1,,,,0,0,1.0,5.0,0.0,12.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,SB Styris,AD Mascarenhas,CD McMillan,7,0,0,0,,,,0,1,0.0,8.0,1.0,4.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,SB Styris,AD Mascarenhas,CD McMillan,7,0,0,0,,,,0,1,0.0,8.0,1.0,4.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,SB Styris,AD Mascarenhas,CD McMillan,7,0,0,0,,,,0,1,0.0,8.0,1.0,4.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,SB Styris,AD Mascarenhas,CD McMillan,7,0,0,0,,,,0,1,0.0,8.0,1.0,4.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,SB Styris,AD Mascarenhas,CD McMillan,7,0,0,0,,,,0,1,0.0,8.0,1.0,4.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,SB Styris,AD Mascarenhas,CD McMillan,7,1,0,1,,,,0,0,0.0,8.0,1.0,4.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,SB Styris,PD Collingwood,CD McMillan,8,1,0,1,,,,0,0,0.0,4.0,0.0,9.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,CD McMillan,PD Collingwood,SB Styris,8,0,1,1,,,,0,0,0.0,4.0,0.0,9.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,SB Styris,PD Collingwood,CD McMillan,8,1,0,1,,,,0,0,0.0,4.0,0.0,9.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,CD McMillan,PD Collingwood,SB Styris,8,1,0,1,,,,0,0,0.0,4.0,0.0,9.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,SB Styris,PD Collingwood,CD McMillan,8,0,0,0,,,,0,1,0.0,4.0,0.0,9.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,SB Styris,PD Collingwood,CD McMillan,8,1,0,1,,,,0,0,0.0,4.0,0.0,9.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,SB Styris,AD Mascarenhas,CD McMillan,9,6,0,6,,,,1,0,3.0,2.0,0.0,26.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,SB Styris,AD Mascarenhas,CD McMillan,9,6,0,6,,,,1,0,3.0,2.0,0.0,26.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,SB Styris,AD Mascarenhas,CD McMillan,9,6,0,6,,,,1,0,3.0,2.0,0.0,26.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,SB Styris,AD Mascarenhas,CD McMillan,9,0,0,0,,,,0,1,3.0,2.0,0.0,26.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,SB Styris,AD Mascarenhas,CD McMillan,9,1,0,1,,,,0,0,3.0,2.0,0.0,26.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,CD McMillan,AD Mascarenhas,SB Styris,9,1,0,1,,,,0,0,3.0,2.0,0.0,26.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,CD McMillan,CP Schofield,SB Styris,10,1,0,1,,,,0,0,2.0,2.0,1.0,21.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,SB Styris,CP Schofield,CD McMillan,10,1,0,1,,,,0,0,2.0,2.0,1.0,21.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,CD McMillan,CP Schofield,SB Styris,10,2,0,2,,,,0,0,2.0,2.0,1.0,21.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,CD McMillan,CP Schofield,SB Styris,10,6,0,6,,,,1,0,2.0,2.0,1.0,21.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,CD McMillan,CP Schofield,SB Styris,10,1,0,1,,,,0,0,2.0,2.0,1.0,21.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,SB Styris,CP Schofield,CD McMillan,10,1,0,1,,,,0,0,2.0,2.0,1.0,21.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,SB Styris,SCJ Broad,CD McMillan,11,6,0,6,,,,1,0,2.0,2.0,0.0,18.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,SB Styris,SCJ Broad,CD McMillan,11,1,0,1,,,,0,0,2.0,2.0,0.0,18.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,CD McMillan,SCJ Broad,SB Styris,11,0,0,0,,,,0,1,2.0,2.0,0.0,18.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,CD McMillan,SCJ Broad,SB Styris,11,4,0,4,,,,1,0,2.0,2.0,0.0,18.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,CD McMillan,SCJ Broad,SB Styris,11,0,0,0,,,,0,1,2.0,2.0,0.0,18.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,CD McMillan,SCJ Broad,SB Styris,11,1,0,1,,,,0,0,2.0,2.0,0.0,18.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,CD McMillan,AD Mascarenhas,SB Styris,12,1,0,1,,,,0,0,4.0,3.0,2.0,23.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,SB Styris,AD Mascarenhas,CD McMillan,12,0,0,0,,,,0,1,4.0,3.0,2.0,23.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,SB Styris,AD Mascarenhas,CD McMillan,12,4,0,4,,,,1,0,4.0,3.0,2.0,23.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,SB Styris,AD Mascarenhas,CD McMillan,12,1,0,1,,,,0,0,4.0,3.0,2.0,23.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,CD McMillan,AD Mascarenhas,SB Styris,12,1,0,1,run out,SB Styris,DL Maddy,0,0,4.0,3.0,2.0,23.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,CD McMillan,AD Mascarenhas,JDP Oram,12,1,0,1,,,,0,0,4.0,3.0,2.0,23.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,CD McMillan,JM Anderson,JDP Oram,13,2,0,2,,,,0,0,0.0,2.0,2.0,12.0
17.0,E,T20,Kingsmead,Durban,2007-09-18,New Zealand,England,CD McMillan,JM Anderson,JDP Oram,13,1,0,1,,,,0,0,0.0,2.0,2.0,12.0
